Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2019-12-12 22:32:54,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:34:11,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:35:49,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:36:44,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:37:29,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:38:32,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:39:23,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:40:30,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:41:01,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:41:52,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:41:56,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:42:48,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:42:59,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:44:03,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:44:25,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:45:17,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:45:19,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:45:58,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:46:32,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:46:48,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:47:23,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:47:48,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:48:03,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:48:27,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:49:17,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:49:31,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:49:52,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:50:58,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:51:37,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:52:00,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:52:39,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:53:27,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:54:06,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:54:18,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:55:08,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:55:28,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:56:47,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 22:57:45,VR2W-131092,A69-1303-6585,,,,,Lilleb3
2019-12-12 22:57:57,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-12 23:00:14,VR2W-106077,A69-1303-6585,,,,,Lilleb2
2019-12-20 14:04:37,VR2W-131092,A69-9006-5439,,,96,ADC,Lilleb3
2019-12-20 14:05:47,VR2W-131092,A69-9006-5439,,,159,ADC,Lilleb3
2019-12-20 14:07:17,VR2W-131092,A69-9006-5439,,,142,ADC,Lilleb3
2019-12-20 14:08:27,VR2W-106077,A69-9006-5439,,,159,ADC,Lilleb2
2019-12-20 14:08:38,VR2W-131092,A69-9006-5439,,,106,ADC,Lilleb3
2019-12-20 14:09:38,VR2W-131092,A69-9006-5439,,,99,ADC,Lilleb3
2019-12-20 14:09:57,VR2W-106077,A69-9006-5439,,,142,ADC,Lilleb2
2020-01-19 20:03:22,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:06:09,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:15:47,VR2W-106077,A69-1602-10161,,,,,Lilleb2
2020-01-19 20:17:06,VR2W-106077,A69-1602-10161,,,,,Lilleb2
2020-01-19 20:18:18,VR2W-106077,A69-1602-10161,,,,,Lilleb2
2020-01-19 20:18:27,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:19:19,VR2W-106077,A69-1602-10161,,,,,Lilleb2
2020-01-19 20:19:27,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:20:37,VR2W-106077,A69-1602-10161,,,,,Lilleb2
2020-01-19 20:20:44,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:21:50,VR2W-106077,A69-1602-10161,,,,,Lilleb2
2020-01-19 20:24:06,VR2W-106077,A69-1602-10161,,,,,Lilleb2
2020-01-19 20:24:37,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:25:23,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:26:11,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:31:31,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:32:43,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:33:43,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:35:00,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:36:10,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-01-19 20:37:05,VR2W-131092,A69-1602-10161,,,,,Lilleb3
2020-08-28 00:04:01,VR2W-131092,A69-1303-9191,,,,,Lilleb3
2020-08-28 00:04:47,VR2W-131092,A69-1303-9191,,,,,Lilleb3
2020-08-28 00:05:51,VR2W-131092,A69-1303-9191,,,,,Lilleb3
2020-08-28 00:06:34,VR2W-131092,A69-1303-9191,,,,,Lilleb3
2020-08-28 00:07:42,VR2W-131092,A69-1303-9191,,,,,Lilleb3
2020-08-28 00:08:31,VR2W-131092,A69-1303-9191,,,,,Lilleb3
2020-08-28 00:09:47,VR2W-131092,A69-1303-9191,,,,,Lilleb3
2020-08-28 00:10:55,VR2W-131092,A69-1303-9191,,,,,Lilleb3
2020-08-28 00:12:24,VR2W-131092,A69-1303-9191,,,,,Lilleb3
2020-08-28 00:14:39,VR2W-106077,A69-1303-9191,,,,,Lilleb2
2020-08-28 00:15:22,VR2W-106077,A69-1303-9191,,,,,Lilleb2
2020-10-06 20:41:54,VR2W-112498,A69-1303-9210,,,,,Lillebfyn
2020-10-06 20:44:34,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-06 20:48:38,VR2W-112498,A69-1303-9210,,,,,Lillebfyn
2020-10-06 20:48:48,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-06 20:50:10,VR2W-112498,A69-1303-9210,,,,,Lillebfyn
2020-10-06 20:51:03,VR2W-112498,A69-1303-9210,,,,,Lillebfyn
2020-10-06 20:51:13,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-06 20:51:38,VR2W-112498,A69-1303-9210,,,,,Lillebfyn
2020-10-06 20:51:48,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-06 20:51:50,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-06 20:53:02,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-06 20:53:04,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-06 20:54:24,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-06 20:54:26,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 16:23:42,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 16:24:30,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 16:27:11,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 16:28:25,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 16:45:02,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 16:45:55,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 16:46:09,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 16:46:28,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 16:46:42,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 16:47:14,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 16:47:46,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 16:48:00,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 16:50:20,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 16:50:34,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 16:51:26,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 16:51:40,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 16:52:38,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 16:52:52,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 16:54:43,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 16:54:46,VR2W-112498,A69-1303-9210,,,,,Lillebfyn
2020-10-07 16:54:55,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-07 16:54:57,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 16:55:20,VR2W-112498,A69-1303-9210,,,,,Lillebfyn
2020-10-07 16:55:29,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-07 16:56:42,VR2W-112498,A69-1303-9210,,,,,Lillebfyn
2020-10-07 16:56:53,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 17:01:12,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-07 17:03:27,VR2W-112498,A69-1303-9210,,,,,Lillebfyn
2020-10-07 17:41:50,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 17:42:04,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 17:42:50,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 17:43:04,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 17:43:43,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 17:44:13,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 17:44:27,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 17:45:43,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 17:45:57,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 17:49:47,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 17:50:29,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-07 17:51:10,VR2W-112498,A69-1303-9210,,,,,Lillebfyn
2020-10-07 17:51:20,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-07 17:52:09,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-07 17:53:26,VR2W-112498,A69-1303-9210,,,,,Lillebfyn
2020-10-07 23:27:44,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-07 23:28:37,VR2W-132766,A69-1303-9210,,,,,LB2
2020-10-07 23:31:49,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 23:33:00,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-07 23:36:05,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-07 23:36:19,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-08 03:01:01,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-08 03:16:50,VR2W-128525,A69-1303-9435,,,,,Lillebjylland
2020-10-08 03:56:53,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-08 05:54:06,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-08 06:14:30,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-08 16:48:59,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-08 16:49:13,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-08 16:49:52,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-08 16:51:04,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-08 16:52:16,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-08 16:52:30,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-08 16:53:06,VR2W-128525,A69-1303-9210,,,,,Lillebjylland
2020-10-08 16:53:20,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-08 16:54:05,VR2W-126107,A69-1303-9210,,,,,LB1
2020-10-21 16:23:50,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-21 16:49:46,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 02:20:06,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 02:24:40,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 02:46:13,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 02:47:06,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 03:05:17,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 03:13:38,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 03:20:04,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 04:33:21,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 04:36:44,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 04:39:40,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 04:40:30,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 04:50:22,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 05:06:59,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 05:11:52,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 05:25:53,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 05:34:06,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 05:34:40,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 05:55:20,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 06:09:09,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 07:49:05,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 07:51:39,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 08:16:02,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 08:22:19,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 08:27:12,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 09:18:33,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 09:27:50,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 09:34:15,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 09:35:21,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 09:36:22,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 09:36:39,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 09:38:09,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 09:39:30,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 10:05:51,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 10:07:05,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 10:08:00,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 10:10:32,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 10:11:22,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 10:13:01,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 10:16:04,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 10:16:38,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 10:18:11,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 11:07:20,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 11:14:07,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 11:14:24,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 11:19:42,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 11:27:10,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 11:27:43,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 11:28:00,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 11:32:27,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 11:44:19,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 11:51:54,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 12:14:05,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 12:16:14,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 12:21:57,VR2W-132766,A69-1303-248,,,,,LB2
2020-10-22 12:24:47,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 12:25:46,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 12:27:07,VR2W-112498,A69-1303-248,,,,,Lillebfyn
2020-10-22 12:28:00,VR2W-126107,A69-1303-248,,,,,LB1
2020-10-22 14:23:11,VR2W-112498,A69-1303-248,,,,,Lillebfyn
