Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2019-10-21 09:27:23,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:28:17,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:29:06,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:30:24,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:31:42,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:32:18,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:33:59,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:35:04,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:36:24,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:37:11,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:37:47,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:39:13,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:40:28,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:41:49,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:43:28,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:44:07,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:45:19,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:46:34,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:47:50,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:48:27,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:49:45,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:50:40,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:52:02,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:53:28,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:54:01,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:55:03,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:55:57,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:56:31,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:57:47,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:58:32,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 09:59:24,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:00:26,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:01:46,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:02:55,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:03:31,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:04:47,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:06:07,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:06:53,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:07:58,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:09:16,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:10:12,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:10:58,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:11:37,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:12:26,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:13:21,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:14:08,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:14:52,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:16:00,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:16:38,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:17:08,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:17:47,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:19:03,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:19:46,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:21:12,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:22:05,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:22:50,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:24:19,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:25:39,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:26:13,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:27:35,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:28:25,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:29:22,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:30:38,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:31:33,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:32:35,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:33:30,VR2W-133213,A69-1303-6537,,,,,Johnring
2019-10-21 10:34:16,VR2W-133213,A69-1303-6537,,,,,Johnring
